24.317,-435,-75.335,398,-51.85,-35.585,-464,-269,-90.274,74
-41.204,228,-345,232,328,457,4.051,-417,250,-9.486
-148,24.475,-303,-64,86,76.612,-88.414,47.684,-270,441
71.316,369,-16.75,-439,-121,-452,97.449,21.425,80.072,-13.419
94.744,156,-432,-32,-0.997,9.004,110,-91,313,-323
90.626,80.798,-294,-27,-29,56.769,-31.835,26.507,-304,67
57.693,-77.252,-492,85.748,-10.681,-82.621,180,172,-48,363
60.609,72.168,-61.427,254,302,132,-317,-301,-64,-10.501
53.194,-114,-72.034,232,380,-40.299,50.071,461,414,-95.102
242,-92.319,44,-468,-209,-399,-52.307,-55,348,-224
220,61.411,196,156,107,150,-160,182,120,-414
416,-62.349,318,-97.474,315,88.163,388,436,93.558,20
-29.942,378,99.91,-87,10.123,-35.052,-132,-354,132,-43
-232,55,38.321,-176,-62.861,481,90.769,407,39.798,-96.648
-19.95,-66.575,-303,-69.76,318,80,-14.389,21.872,-305,171
-78.071,13.451,-416,99,307,-54,280,153,-162,97.924
454,-499,-30.303,-283,88,-394,63.383,242,-133,-36.787
17.767,295,-244,12.464,99.368,91.694,-66.331,494,-323,-28
-215,390,90.539,-280,8.663,-168,-115,286,88,-79.792
-235,-440,109,-6,292,308,346,41.84,-143,90.323
-276,50.609,357,37.838,-33.686,0.914,4.385,462,66.52,10.938
-62,-452,92.492,-69.971,14.883,8.872,-283,-248,75.305,-78.277
87.238,-381,-86.78,94.688,16.012,-266,-44,15.647,219,139
-363,-19.264,-13.46,209,39.191,-87,-199,-311,485,42
-43.098,86.228,215,-7.724,190,-22.997,49.605,85.921,344,58.395
422,99.5,492,-260,54.293,419,459,70.396,95.121,90.445
-188,359,86.478,14.143,26.769,-40.568,-6.401,-33.798,-419,356
349,52.925,-417,-71.466,-34,-249,34,-444,81.174,-76.078
-113,-170,7.109,95.33,263,-185,18.6,159,-100,433
-76.752,-437,-88.386,37.817,-2.748,209,5,338,-69.024,-122
72.471,343,-20.547,-74.784,-97.649,-431,-96.373,76,76,-26.641
35.648,6.05,167,42,15.681,-89.17,230,387,85.058,56
8.754,46.269,-335,489,24.203,62.887,76.146,53,-93.666,51.148
370,-476,56.712,88.879,-67.446,373,1.526,28.543,-333,87.741
39.981,-10.573,16.968,388,-1.932,-40.697,-34.642,-371,477,361
-425,-23.855,27.965,77.449,292,-300,93.742,-24.681,-125,-89.796
142,-468,-51.975,-354,432,207,-267,-96,-379,-65.755
-446,115,-282,-27.795,281,260,166,-158,-352,83.829
-70,91,-178,143,-19.316,49.605,-122,18.51,218,67.931
3.667,-393,348,-104,-15.646,-54.606,-17.173,187,50.109,36.918
410,-16.598,226,-19.852,234,77.039,377,-447,458,-257
-60.457,115,81,-294,30.166,336,105,278,-462,-2.408
-68.967,-46.042,-456,499,-82.906,149,-60.473,-32.128,408,27
-253,69.882,290,44.23,324,-316,-61.923,-406,94.671,-82.896
-308,94,-48.421,129,-200,-356,65.536,-24,494,-268
-460,-125,-252,419,-243,278,39.279,-62,52.73,-240
-3.984,-69.38,8.585,-52.64,-36.511,-496,-23,42.499,408,77.568
-83.877,-72.067,487,-405,339,278,-413,-16.301,98.887,37.138
65.1,-67.336,-67.438,67.59,361,204,449,-44,-39.434,216
171,-313,-384,61.083,-422,-303,-101,62,-344,-61.183
-33,99.667,-188,-374,19.438,144,19.115,93.498,266,68.955
-478,-55,492,-88.892,7,-66,273,-38.775,411,-403
-388,3.982,-78.772,-38,423,-13.329,-431,-44.721,292,16.346
256,459,35.835,149,365,40,-56.349,196,145,-63.883
73.07,10,-33.594,-135,416,24.236,114,-32.045,7.238,-84.843
-265,164,65.352,391,-83.463,18,-115,-289,304,79.956
74.167,-13.159,-66.536,-1.43,-5.846,370,324,-45.615,-371,-9.111
-491,39,1.069,-280,25.884,-269,125,-91.307,472,-218
72.264,-99.381,36.224,58.728,-21.442,-74.814,98.537,140,260,64.36
-25.733,-82.964,-75.454,-435,-19.796,-10.322,376,90.238,-242,38.337
353,62,-9.408,43.591,85.151,18.883,-107,74.106,-0.91,-93.135
-196,229,94.333,327,-55.288,-88.8,21.866,43.517,-359,17.383
-84.975,-87.919,96,6.452,92.822,-114,-95.803,321,194,-378
-8.121,145,303,343,458,66.346,23.797,-5.102,421,-13.594
85.654,-112,55.832,-62.694,15.628,398,-37.187,-129,36.803,-74.7
403,36.398,485,-147,335,92.818,63.606,25.345,88,-310
-336,-51.806,11.344,241,168,-218,-189,-412,-85.684,-53.3
296,16.781,83.948,-209,42.112,-84.072,-442,38.291,13.051,216
21.482,132,419,69.896,-16.999,91.296,-28,-121,-463,133
64.497,-33.57,73.308,-136,-99.017,56.101,-409,-349,414,-22.404
-89.143,-18.738,65.114,452,-249,285,-36.747,14.618,-225,-63.946
206,-454,408,93.719,-47.273,13.882,166,41.258,-248,-26
-447,272,92.994,414,17.102,-76.003,-79.197,-0.834,16.062,-262
65.994,11.3,242,45.997,289,87.496,-121,-112,-69.643,-444
51.865,-88.176,64.161,283,49,-140,-451,146,15.618,78.155
-2,-72,327,-277,-36.075,101,-88.631,-306,-69.473,-20
355,-432,128,98.62,-116,-3.405,5.384,-321,-86.92,-311
38.77,-434,413,-103,82.213,-34,445,-420,-26.42,-299
-92.797,18.845,236,10.772,197,-51.075,394,132,8.568,-209
82.26,307,-1.017,-499,491,157,-26.877,-214,86.567,-46.675
-156,-34.424,491,294,72,22.319,78.944,-446,-63.224,396
6.62,287,9.183,-50.81,339,3.253,-497,92.437,-179,-66.011
209,-416,-264,-34.623,-17,-50.097,243,92.102,-77.528,36.155
270,-190,-40,98.533,91,417,180,14.891,63.408,-453
-292,-423,495,-32.3,62.235,71.524,40.967,80.026,-18.507,463
97.232,1.537,-167,467,-256,81.28,73.056,204,6,310
1.982,-52.55,452,-42.136,-38,-101,51,-23.911,74,-14
-73.65,-48.446,-49,81.274,240,-62.188,213,454,380,-30.435
-325,330,498,355,-278,-221,84,363,90.994,431
14.562,11.716,-7.265,41.827,424,256,-366,384,45.98,-360
18.905,82.335,20.45,400,80,32.949,-428,251,-477,341
-292,-327,13.319,273,93.806,61.527,345,-354,-63.648,-85.196
-10.395,-63,-55.972,-446,264,-84.717,-50.554,-405,-386,47.27
252,42.064,469,-59.009,69,-198,46.195,-81.128,95,-89.169
434,-71.878,31,-284,329,-96.984,-484,-71.655,-22.514,86.583
-101,-209,-411,312,-21.614,-208,-422,-55.397,-147,-480
-225,13,-438,70.593,-78,-50,-65.18,-84,48.416,40.923
70,161,426,-420,-416,-321,2.101,-290,23.57,441
-52.942,140,127,166,386,-61.745,419,-208,-43.104,-170
116,-42.716,-77,479,-92.078,-33.717,-83.033,40.242,50.303,17.405
500,-317,-16.085,-17.688,-497,-2.757,237,-9.852,-444,89.446
301,51.114,-460,52.629,-53.656,-70.181,-232,-254,-27,399
285,-25,36,-74.308,88.837,73.577,378,-20,215,467
-10.975,-89,129,-11,-100,49,-32.369,74.16,-86.818,-55.958
133,94.371,-34.65,88.677,50.791,80,367,-84,-89.584,-33.464
496,57.854,-326,57.944,32.111,-201,6,17.505,-240,72.051
458,185,30.445,86.306,-17.005,495,322,87.003,248,-20.867
59.169,81.041,43.569,-22.705,66.041,64.817,113,-19.104,438,-111
-64.106,63.682,-61.691,-98.542,280,94.457,280,84.402,-284,347
127,-88,15.515,55.562,23.268,81.547,-12,-39,32,-30.755
93.99,81.516,-56.1,45.342,71.271,79,441,285,-147,-94.737
-494,45,-5.102,-444,148,61.927,-4.558,20.466,-2.354,57.956
-302,82,315,-389,200,-55.71,56.732,-196,-55.436,-143
-241,171,-300,88.784,65.477,-420,-18.072,86.072,59.906,466
-282,199,-52.937,-420,153,68.529,-224,-243,86.802,-48.544
494,-88,-41.256,44.226,420,-88.274,-7,-263,434,-115
263,-11.642,-236,167,17.514,14.918,-90.834,-426,1.842,-57.733
-63.425,257,98.416,311,55,43.724,313,44.22,-156,-86.245
66.848,93.627,-46.283,-480,-66,176,283,-0.045,-307,294
216,-137,94.973,45.771,-425,-92,317,67.993,-51.465,93.184
-41,-19.475,-494,-10.551,16.273,78.642,26.696,-59.299,218,-30.18
173,61.363,-51.214,-42.768,426,-216,-37,-406,237,295
92,-426,-152,-48.542,326,182,-0.885,499,-337,-42.119
433,64.843,-88.453,96.942,428,-48.438,-159,-226,-62.356,204
43.576,-125,-252,85.032,185,36.897,-17.957,-59.838,39.578,19.557
-372,28.664,80,-273,2,-32.072,16.206,-226,280,-48.893
76.805,-1,493,482,82,358,46.877,64.253,5.473,283
-113,422,-2.196,-98.618,87.803,-401,-335,40.825,40.773,493
-180,-301,-73,248,72.258,-86.548,-49.029,95,-3,44.065
284,-47,265,-70,-460,499,-393,-78.959,-84.412,-100
49.991,-285,-228,241,314,244,-445,150,418,94.92
58.179,-30,367,-82.551,404,-5,-85.926,10.869,60.523,428
123,-482,77.756,45,219,55,-22.978,-27,496,-236
65.835,43.851,36.352,-36.222,-449,193,410,53.048,78,127
-64,19.311,63,-64.783,-62.261,378,-291,272,-403,-406
-30.6,-0.333,52.413,323,39.376,-221,85.239,431,52.983,7.941
-5.804,-171,11.842,-72,-421,-52.606,25,227,432,-55.952
419,28.507,-85.942,50.417,-6.738,204,139,-39.774,-75.64,217
29.72,-90.471,-306,7,-86.831,305,59.587,-41,21.705,-14.705
436,-201,128,83,59.312,29.663,248,-441,89.585,2.976
243,25.261,23.689,474,26.138,431,-408,93.808,-259,-1.456
81,-431,491,-64,-41.971,-331,88,-147,-19,470
9.696,-280,68.382,4,390,20.534,-495,35.052,246,75.905
34.72,-162,-19.453,-83.879,-42.191,-305,295,72.252,-351,-93.155
77.494,-76.902,-33.201,475,423,-245,-182,-23.373,90.158,-99.709
62.289,-52.215,-1.928,-55.689,474,160,19.506,-76.608,-407,-86.87
59.802,-21.604,23.855,51.089,-8.081,421,-95.593,-60.741,393,222
-65,-90.806,363,-45.762,94.024,467,-467,124,76,-98
26.016,391,-158,-96.53,-158,-107,261,7.499,-94.492,-19.907
65.395,-11.272,-270,-488,-19,-369,231,159,-24.276,-232
82.59,34.057,78.56,165,72.178,49.28,29.755,235,395,93
71,-46.297,-5.667,163,-470,-405,-78.501,-353,430,90
-295,-26.542,-155,7.394,-367,-96.221,169,-38.535,-30.456,71.459
-15.343,330,-86.05,177,-8.871,-3.334,35.983,-9,93.376,154
32.837,26.077,163,-42.106,-327,413,-338,96.351,-45.861,-221
-14.397,361,-62.851,246,36,60.997,-58.76,-68.936,-50.506,454
-481,15.009,48.955,-23.221,-91,-345,292,5.29,-92.528,165
259,-11.366,-29,-51,-51.371,49,25.771,-386,-67.373,81.514
315,-18.636,-41.672,112,-5.552,0,-385,-383,30.259,139
-61,-351,-280,60.863,69.435,403,-64.79,60.603,2,-162
388,187,296,46.822,447,-162,90.072,335,56.825,-456
-282,-302,-243,464,109,484,318,99.529,-280,-78.092
164,38.824,480,328,409,68.316,-361,-77.686,147,20.063
84,-34.054,-59,-46.384,-64.987,46,-5.577,-84.066,-84,-147
0.834,-336,-19.048,405,-370,127,-430,-27.508,447,136
-198,-54.786,-39.589,-5.957,452,-60.346,-203,-28,-2.21,67.756
38.545,97.122,463,466,-64.613,221,22.546,-34.607,123,-382
354,-332,-389,225,-51.554,465,125,64,254,84
122,-369,-160,132,127,-95.591,311,-434,-65.469,117
-17.167,240,-38.417,-26,-4.102,-29.142,-253,418,61.658,46.856
2,-36,456,11.5,-147,-4.41,-285,-341,195,-57
34,306,-307,15.149,104,-71.803,94.393,145,-401,-58.917
18.812,73,-465,18.661,-472,-7.027,13.333,80.127,-96.484,-24.767
-298,80.356,48.989,-489,-90,257,238,-80.253,-14.163,10
300,243,441,112,-341,-39,210,33.963,64.133,46.923
-46.937,-5.912,13.554,44.309,-82.386,-9.15,-25.369,400,-430,43.813
-52,164,-18.459,-200,57.392,148,-279,-59.641,231,-221
-41.803,1.395,139,252,-272,82.556,-67.864,-84.197,-88.116,-363
-53,80,-64.519,-434,-79.197,471,56,91.837,-23.894,-58.638
161,-432,-69.685,-97.106,-96.173,-98.825,261,84.805,412,-74.305
-330,19.345,-61.778,1.544,21.492,-225,-66.854,62.212,128,-458
49.346,104,65.268,-3,-178,202,41.175,12.515,-256,35.25
-300,54.679,-55.289,-84.406,-211,17.795,154,-81.127,-68.147,-66.172
-246,-68.486,37.563,4.173,-382,-33,-211,-51,59.647,238
429,-191,-55.932,9.887,-217,-354,-450,-92.938,140,65.617
353,-277,155,-493,-208,89.94,-224,409,19.13,329
51,40.942,-34.969,68.781,165,99.572,-88.076,-416,485,-326
-186,-40,400,-270,-70.029,-44.482,12.974,16.968,-43,-67.814
341,97.231,493,372,-0.205,31.963,-250,131,147,33.012
-76.994,76.956,432,-160,-63.922,380,260,-493,-41.298,62.888
41.066,42.584,-213,-58.241,-496,-42.471,-58.79,-46.77,62.845,153
-284,-381,-79,152,-269,-128,-57.928,425,270,44.541
-44.179,79,-24.622,71.725,-359,68.493,41,34.634,12.76,74.359
17.112,-191,-38.409,165,156,-373,80.628,63,-29.09,-197
-342,-353,-374,-15.299,293,-295,153,25.975,-189,93.482
87,191,-65,-168,-145,-313,-81.516,436,-432,-393
7.873,50,-71.292,-370,66.508,18,74.515,166,-11.427,-32.025
-71.331,-30.687,-347,-54.52,-21.877,-0.535,89.475,-219,-70.911,305
-54.597,-209,81.378,-86,-38.477,-420,79.762,69.136,434,-461
-12.625,335,-19.912,56.605,92,75.522,48.915,-454,-77,-464
9.263,-338,-45.611,25.157,72.159,-64.806,99.824,237,64,61.351
7,87.265,55.578,-2.005,67.492,-406,96,219,-99.467,-365
53,-69.915,-322,76.034,48.887,-71.721,28.749,-9.433,18.948,75.071
310,-16.729,-307,232,-496,-47.426,-263,334,-78.886,-65.874
249,71.887,98.702,121,26.378,88.467,-3.172,219,2.319,-14
-87.821,206,-38.68,481,84.67,-49.491,-339,491,1.759,35.701
-297,-171,159,76.311,23.276,89.841,439,-25.585,-46.121,-383
76.34,-23.887,-66.51,-70.64,319,-310,-58.197,36.591,-22,-490
174,191,-22.221,16.232,-68,72.946,-120,-2.069,-96.4,0.781
487,-172,87.056,-28.095,-35.248,-491,-447,-66,-429,-29.458
85.63,380,332,-278,82.762,-242,337,415,5,-93.949
47,175,-67,-408,-226,83.38,-436,-320,84.922,195
38.907,-46.832,56.59,5,99,-187,419,308,-4.951,149
-474,484,91,11.162,-65.302,-238,-214,45.518,-84,-411
-112,96.938,-469,487,-57,-5.303,29.096,105,349,-180
-144,400,493,-96.868,-1.274,-63.709,-111,-351,48,-334
-12,-44.9,117,196,-112,285,-430,122,426,-415
-149,-91.887,87.242,425,-33.05,271,-93.154,-419,-126,386
42.762,29,-12.381,-75.114,84.879,470,-7.402,158,332,-133
301,-35.24,-9.557,-355,169,115,414,-393,-44,-26.653
496,44.257,-45.647,330,-382,-329,452,43.364,-24,2
-381,71.57,-44.7,74.114,-90.833,18,-52.931,173,-50.051,-285
-395,23.996,-54.903,189,-62,-4,93.638,-476,92.583,-76
31.711,36.411,-39.781,-177,304,434,376,116,214,176
399,-237,-7.865,50.224,-83.12,-428,81,-98.224,207,324
-75.919,81.306,64,324,42.151,87,311,91,79.588,-55.164
-96.329,-46.526,314,-282,15.888,455,106,39,-32,-454
18.629,39.961,364,-85.572,426,87,357,-144,-88.097,-371
313,-314,-5.599,-162,-114,73.537,55.464,-97.086,1.811,-490
7.219,82.84,52.832,-51.215,-20.191,195,-476,-89.485,406,38.591
-121,48.266,-28.923,-21.424,-341,15.824,-449,78.636,-2.293,-144
-398,40,-34.706,76,-217,-64.539,68,8,-395,-4.177
-34.181,35.387,92,62,342,463,58.303,-12.488,-78,-100
251,72,388,59.916,-144,195,361,175,86.98,-232
120,-226,-101,288,-72.062,7.296,338,-52,-86.369,47.826
61.447,-432,-0.153,-323,-249,55,-128,46.425,-372,16
-27.529,-354,90,202,202,-25.792,17,-8.223,-27.25,236
74.846,-466,-38.732,-393,-110,106,67,342,149,-109
-34.569,1.717,-403,-78,145,75.191,-321,254,-58.999,-232
237,71.349,-58,458,33.603,-97.831,-122,69.837,-91,-22.141
-71.051,55.368,-315,-29.852,-49.853,263,-22.683,224,422,-60.368
-16,-8.332,-50,22.508,91.503,-81.161,-95.041,-25,7.952,-37.711
464,-38,-5.574,78,41.767,42.329,-53.959,-82,-251,193
-55.516,-40,-70.513,-242,-324,10.298,-43,-28.012,58.278,472
455,36.854,-158,58.384,-69.679,-86.771,-56.15,40.423,15.152,43.665
-269,49.304,-387,-24.453,26.199,-77.361,359,-144,21.224,70.442
101,353,407,146,65.127,-382,-26.412,75.411,97.53,-12.648
-162,463,-210,-41,-46.327,-52,31.146,372,70.534,-49.118
17.822,-96.418,60.869,-492,308,-223,-260,331,-16.185,57.745
-28.283,-416,-49.196,-54.92,190,-64,-13.918,375,-420,-238
25.376,-50,-331,-12.442,-4.182,29.482,66.63,6,77,-188
95,25.01,52.011,-298,-11.977,-13.724,48.807,-57.293,0.045,-435
436,-90.15,22,-359,58.033,49.529,-55.891,-409,4.598,26
-11.382,21.392,16.217,33.776,351,-88,6.823,-27.862,97.807,-284
389,292,97,30.742,247,-18,194,-234,347,-54.79
50,-136,80.958,-84.774,95.27,-215,-59.614,62.504,-249,-18.023
45.512,53.479,123,90.595,133,80.952,-438,68.788,-49,-390
8.696,59.513,-15.864,-88.123,235,-13.093,83.92,328,50.576,9
339,340,188,-167,79.489,-11,68.809,173,39.919,-440
36.755,459,38,304,246,-62.726,-49.412,-40.374,-94.23,63.751
85.548,-485,58.237,-495,170,-45,8.066,-358,35.661,-52.695
-84,100,-63,-67.217,30.057,-35,57,126,354,-94.936
0.888,-29.572,334,23.941,-73.371,-336,6.326,-32.049,-81.953,78.473
-1,-51.578,-271,78.875,-9.755,-77.429,-381,-8.087,299,387
374,382,-72.23,64.569,-83.098,89,64.71,-32.258,79.358,78
-76.088,31.157,-270,-249,491,-45.102,407,93,10.855,348
-82.761,184,-52.894,18.102,-468,-295,461,-496,-343,-73.376
33,8,66.46,41.778,-41.848,161,-90.644,-96.999,-13.589,-56.931
313,266,19,492,79.704,97.572,99.295,-74.99,-430,106
-235,-65.36,-186,-87.588,-5,-21.876,-364,257,-110,476
-410,65.482,-296,84.533,-19.86,44.741,-171,-11.43,284,-492
-69.973,154,-2.408,-232,317,-33.501,-14.84,4.887,318,102
442,-389,-51.449,352,71.319,-284,-209,-151,218,145
-17,88.454,-58.179,-497,-305,57.982,-43.657,365,13,97.2
208,-160,56.21,-318,314,-472,99,-37.618,70,16
26,-44,-34.363,-138,-77,-21.706,-290,62.564,3,-5.685
-144,-28.744,-199,-32,-61.947,221,-104,-9.489,155,17.927
86.503,-313,39.297,21,-141,26.973,68.662,-80.748,-76.833,-19.383
338,-11.913,-38.504,162,-223,171,337,142,-34.393,173
402,472,67.856,31.646,271,-86.865,-24,383,480,-9.378
55,484,-31.69,467,-67.124,197,-73.753,-1.901,62.519,-33
301,488,-197,-4.661,-155,196,303,-238,74.46,76.752
-311,-128,40,-220,46.065,44,44.494,-63.167,-286,57.948
261,25.425,419,-389,-37.018,-260,40,-71.187,39.325,-477
-22.998,-9,-92.804,184,-77.631,88,3,-17.277,-400,243
120,-181,-88.332,22,-470,-14,-469,-493,408,72.758
342,-8,-367,437,-97.85,-442,-26,323,3.258,-234
4.48,29.002,7.042,-279,66.653,71.448,-476,-252,188,-205
-230,-73.858,24.658,-493,-15.048,1.071,406,184,-391,27.271
92,-1,-12.246,5.812,68.693,-267,-52.168,99.549,-257,-206
-42.14,39,-163,12.99,30.775,218,82,131,-62.373,305
47.432,50.515,-95.874,169,-337,96.728,-120,157,178,199
-287,7.321,-470,426,-69.692,12.558,19.166,342,-65.323,-4.039
-497,-68.229,23.6,-65.57,-187,4.882,340,-358,-468,-82.579
16.357,404,-44.983,23.681,19.655,-464,71.994,78.53,-193,-412
81.696,25.83,-15.303,-264,244,84.289,213,80.731,-327,98
135,-184,-15,-273,42,-73.364,346,319,48.983,-416
-75.856,-266,-231,119,320,-306,-267,-63.322,19.906,91.104
-33.468,-474,-492,18.712,-385,469,82.712,-73,-41.247,25
440,196,3,-21,42.653,162,106,-10.931,-479,170
-14.076,-69.796,-419,58.152,40.022,7,-319,74.961,-10.781,398
500,12,-84.082,159,-30.292,-165,-75,81.128,269,183
-480,-8.185,328,426,85.707,-209,240,5.919,-55.38,-191
2.896,88.962,381,55.566,-21.075,-363,-260,-48.189,51.076,-14.428
-86,-230,-122,4.193,-43,23.368,11.992,394,50.749,-59.038
-419,85.214,-181,84.022,141,-27.212,-48.823,83.778,478,-78
207,242,-358,26.07,-97,7,64.655,-40,-97.591,-324
-70.932,97.285,38.513,-26.167,-67,479,-41.7,61.669,369,-55.927
-320,65,-66.874,-275,7,-340,58.662,475,31.669,79
-307,-96.319,-36.375,0,-88.578,-203,32.419,83.25,-41.517,85.891
-371,87.31,-3.502,77.058,-32.401,129,-499,310,-272,160
-67,3,50.6,24,148,470,67.381,104,-248,-11.73
431,84.275,129,273,20.211,84.624,-160,-155,-93.302,-38.684
-477,-56,-179,62.944,16,16.618,36.317,-36.483,194,-58
-178,166,-40.212,-361,-52,-419,75.403,17.7,41.562,-75.734
95.817,117,-70.032,-54.478,455,32,-220,207,-3.576,-51.386
28.827,-123,-304,-26.829,72.649,-266,343,-45,0.299,-436
-278,34.348,-393,422,32.435,478,-322,-41.549,52.349,29.609
-44.989,200,-415,25.081,-10.743,-63,1.831,152,-339,79.861
-43,212,162,112,405,3.414,-67.482,-149,-60,166
-49.572,-459,-348,-65.473,-438,-120,231,424,4.132,-24.114
-69.767,-376,466,23.22,348,-136,-71.888,-66.062,-422,-388
95.483,-95,-376,-85.117,43.359,-24.541,-34.867,-60.257,-61,500
134,132,-68,92.61,30.427,476,202,71.155,-42.306,-76.566
60.576,19,-32.627,-22.867,95.463,18.501,-355,64.807,302,-399
322,-160,-73.473,35.288,-11.381,-234,-58.595,404,-4.087,-313
67.007,52,-132,497,45.341,33.503,-6.31,60.319,-87.832,97
19.744,-87.29,420,98.486,332,95.352,-36.826,-44,193,-51.91
172,-374,-138,-21.183,-42.109,-440,451,-37.161,58.832,-183
-401,59.477,51.723,71.619,-341,-7.675,226,-54.15,-371,37.167
-337,-148,113,57.14,99.873,326,-441,34.342,-351,-97.05
84.096,-82,13,1.234,2,-196,-474,13.472,-90.823,-49.375
20.85,-61.822,82.274,-73.645,-228,-404,28.95,10.307,-84.462,-196
365,-166,205,236,81.726,317,-53,-132,-300,178
52.896,-42.107,-399,-314,-55.466,-20,-94.201,-76,53.084,-65.307
-34.063,-7.817,-329,-27.154,62.25,-108,459,-385,26.112,77
-28.506,75.177,48.488,-99.699,32.429,96,26.566,92.554,-435,0.408
24.743,-39.012,56.382,-2.395,76.375,-84.961,200,317,36,7.011
97.601,-34,-98,348,-492,-77.266,-173,4.048,-498,15.63
35.937,-16.734,-165,-340,76,96.278,-76.035,73.801,485,-91
352,-65.041,-67,7.107,58.37,-252,436,-195,-5.226,-20.454
-69.548,-150,-117,-387,-59.138,62.875,18,-123,88.794,-351
-0.838,18.612,-68.355,10.651,59.531,-6.029,-42.505,73,466,369
-78.025,-75.011,353,39.554,202,288,48.614,88.301,240,-33.992
-128,406,59.401,-254,71,-69.024,450,-18.601,41.934,-24.125
-476,-72.925,-477,-64,-490,28.463,-84.747,-67,-140,254
52.959,-50,147,-43.413,29.683,-86.494,73.385,45.42,-68.291,5
-93.487,54.997,100,192,175,-343,-214,70,91.168,-90.756
86.594,416,-403,14,-142,-89,67.466,-38.923,-83.978,-70.686
-22.116,-27,90,-46.276,-56.456,-61.776,-146,-201,-423,-142
-63.496,461,224,23.645,400,223,-215,-73.661,-32.539,38.315
485,469,-59.059,-53.824,-18.893,-0.108,-16.6,-86.797,12.64,-71.015
57,-12.652,40.9,25.403,-178,-51,182,-59.991,-50.437,-67.394
28.939,9.452,167,64.62,78,-49,83.288,-25.471,-298,95.669
181,244,181,9,214,-89,-19.371,-278,492,-72.033
148,-218,208,412,136,-57.62,-23.391,118,-45.087,457
51.014,132,94.111,-103,-198,-482,276,-380,86.272,-106
234,-458,-18.118,30.298,-470,-13.181,-98.48,-25.951,149,-129
7.299,500,218,182,408,-33.259,32.48,-451,-9.231,-326
-128,-164,-42.655,-24.322,-96.332,-36.402,-69.388,56,93.228,286
-202,318,-90.599,-48,-119,-9.574,23.402,228,-2.22,-440
-80,67,59.332,48,-94.601,-161,-48.936,88,-61.829,118
-127,-1.46,-97.382,-452,96.574,-189,-96.986,-64.923,95.215,-22
-479,11.545,-212,-31,66.508,62,73.845,66.885,-71.168,-95
89.584,-299,159,-383,-247,470,-294,-85.243,-34.819,-36.055
-470,58.742,-91.544,-367,-71.066,-450,75.238,-334,-33,-31.259
-72.903,73.25,-94.569,87.944,-15.618,15.816,-56.301,-99.195,269,-394
248,352,298,-61.925,58.376,385,355,165,-379,442
55.458,389,65.213,96.496,291,-306,-148,17.954,98.463,-229
-93.264,390,399,352,-414,-171,-220,-31,-226,-68.053
17.44,-366,-489,-167,-89.232,-26.225,13.895,63,-130,-282
97.881,27.898,-53.65,-188,379,54.337,-36.775,-47.973,-88.448,360
-61.325,241,-449,-89.244,7.158,-41.199,-142,-96.576,-271,444
-428,-182,268,376,218,472,178,76,-26.778,12.677
285,-48.055,196,199,10,-223,-63.367,-53.446,351,58.194
-98.781,8,-52.505,25,-421,461,-10.535,-18.46,483,54.766
-290,-270,-63.79,-206,-54.961,-286,-86.723,70.175,347,68
14,-71.812,12.034,89.822,77.013,83.578,97.913,-4.168,-134,-118
42.904,-45,-471,-299,28.334,93.862,-68.157,258,-235,-35.401
-411,281,-53,-67.939,72,-78.21,79.701,76,-161,-77.656
-72.043,-57.027,122,-161,4.919,67.242,-55,-77,231,-26.983
-156,15.575,291,-90,21,63.109,332,57,250,39
-287,-40.284,-15.482,-45,84.979,94.885,448,4.215,41.041,-66.004
-412,380,8.362,431,27,77.986,83.273,163,-98.088,-270
30.273,-62.196,-31.701,280,-13.651,-62.362,1.12,66,-62.511,59.814
-59,-46.167,-66.963,475,-127,-81.898,461,-99.144,-407,161
29.69,372,23,48.824,91.853,99.947,161,-390,85.491,51.942
40.275,42,-76.38,-21.935,-30.767,244,-19.714,386,43,-28.261
111,-72.995,-127,48.969,-55,25.912,93.493,150,-26.544,469
-58.381,97.924,-377,447,-85.424,-69.752,-313,65,68,-32.361
-67.084,401,45.267,85,159,30.277,-136,238,-126,-2.914
-18,-18.471,17.037,277,-22.792,51.039,-44.362,25.278,-95.971,-51.367
17.172,461,458,38.693,27.22,-37,-268,-16.555,-267,-83.351
-144,89.026,-281,-59,-72,44.994,-279,-356,408,-287
36.685,312,-1.218,86.677,27,-47.29,93.554,214,-94.829,-77
-96,157,-90.971,67.603,336,-74.242,-258,57.028,-97.648,407
173,221,-20,223,93.92,82.323,3.456,27.425,97.573,-178
-38.207,-60.312,85,-263,38.545,76.078,27.237,-79.952,452,409
-22,-146,431,3,74.237,-18.588,129,408,-40.362,409
-51.577,87.271,43.876,6.042,1.979,26.337,-88.507,303,419,-466
252,-354,-36.438,-86.197,-47.381,-91.633,210,-63.685,368,82
159,217,-51.469,58,368,58,1,172,-71.737,-38.38
-85.269,-90.956,-74.429,59.549,84.821,-324,-74.103,-311,-33.346,-16.576
-427,-256,430,182,-218,-232,7.303,68.252,-63.441,-151
-30.351,-44.612,237,-88.638,477,20.836,304,33.474,459,-140
-59.841,-86.65,95.662,87.605,20,-244,120,-380,-258,-335
20.741,-24.038,-45.053,-500,27.62,-201,484,-82.566,92.216,11.509
313,-25.631,-53.942,-488,-59.86,-251,336,-2.059,-32,179
-21.947,65.667,84.354,371,67.896,26.925,48,217,62.296,72.41
