59.299,480,85,433
40.336,5.672,19.831,-32.33
-32.535,185,278,33.531
-87,68.468,127,20
-75.224,-54,-144,77
-167,314,13,-46
296,63.744,258,-342
437,465,58.262,48.976
-211,495,56.551,-57.505
-68.37,-37.407,293,445
32.325,48.931,321,61.261
74.507,57,75.285,430
40,389,20.693,294
51.187,25.024,-369,69.38
-104,154,-295,67.817
-346,94.766,-163,36.401
-401,39.439,274,22.977
-212,82,-249,353
67.628,-0.833,73.99,83.94
-159,45.817,45,366
-76.795,30.657,65,-72.966
-74.495,252,-3.428,-440
-388,-399,-137,-91.947
67.762,-15.656,290,-81.509
-49.081,-19.439,40.216,-433
87.365,-13.917,-337,-364
173,243,-201,-39.034
69.02,-329,57.841,-33.022
191,-58.081,-50.093,77.551
-211,-395,412,-46.419
-13.351,-93.936,-5.252,-50.452
185,187,-2.131,-39.057
-290,-83,-149,384
375,-82.426,81.697,73.679
-91.472,-136,-62.874,452
93.77,86.902,-310,-2.878
44,-7.105,14.582,135
45.541,-66.218,-481,55
35.031,-377,-6.151,-95
439,-420,105,19.623
-316,24.909,-181,362
-324,-251,18.151,-173
500,418,-83.482,-6.721
38.759,86.763,-83.901,46.705
451,392,-59.619,43
288,332,-43.775,46
39.567,-68,-72.037,-70.402
477,-487,-347,322
-69.566,-241,-476,264
-201,26.631,-153,14.228
65.509,75.336,-87.448,-354
-438,140,-55.343,-380
237,-268,63.018,-32.54
-47,-206,-52.684,12.6
-135,-404,-53.736,-21
-81.921,372,-419,-324
56.989,80.093,-394,249
-114,-69,-428,-58
70.155,-470,-417,3.01
-73.335,446,135,-60.896
-481,-54.461,-477,-383
-362,-325,-242,-127
134,-49,-28.949,47
18.437,281,341,-51.866
-86,42.2,-329,-70.892
71.061,-170,180,-77.796
472,86.341,63,-82.19
-18.081,319,403,25.631
-180,321,68.12,94
-10.175,-105,-85.075,-445
-269,-31,-36.045,-92.08
-71.037,-327,-76.634,47
-57.386,-237,17.482,5.73
-38,1.345,202,77.558
-494,-188,-128,422
-439,-234,-31.839,-32
283,9.94,29.485,-4.684
45.429,-61.825,-19.908,475
-379,295,-61.626,83.171
-31,1,64.309,17.105
5.467,-495,-401,439
-14.736,-18.012,-398,-474
-269,4.01,17.835,-423
163,-53,223,303
68.257,-69.162,81,36.932
111,-47.134,483,29.345
-427,-485,-35.538,-66
274,-484,115,-59.334
28.469,-8.826,296,79.426
58,354,316,-18.98
82.24,326,452,-138
14.662,28,-431,-63.588
486,-171,30.463,-57
-205,270,75,-235
21.67,-8.088,-197,19.794
37.522,386,423,21.539
10.296,438,175,94.02
34.214,-470,101,409
24.977,458,-39.817,-122
135,-183,82.996,-162
-499,-65.009,-324,43
-434,-317,-25.988,-99.253
37.788,164,31.99,-254
12.297,-105,-11.185,339
-432,71.82,-58.828,-486
-394,-42.66,-362,-117
-207,56.118,400,76.86
449,21.187,423,-343
458,365,-52.42,233
165,-89,-64.793,210
-77.911,-255,85.78,-353
87.068,-283,-359,68.931
-63.899,-270,-268,12.703
-64.718,112,324,330
286,87.557,24.058,-241
192,82,-130,-47.863
-19.524,2.724,201,7.03
366,215,-1.129,-169
11.843,-45.417,-12,-79.841
36.72,-79,15.6,-41.698
95,-127,-110,-222
-234,102,71.237,-28.615
-370,65,-318,-434
461,468,60.876,-448
-88.851,-19.074,240,61.549
-10.292,405,280,-61.796
56.727,451,-137,70
-221,-281,139,-181
39.159,7.749,28.493,389
72,-217,-88.782,-24.702
-85,-331,53.095,178
214,-80.223,29.462,159
52.465,-83,-220,497
-438,-387,7.363,12.311
-1.257,-76.438,20.137,-311
-122,-54,-389,77
-407,-405,-70.389,-32.158
-258,-56.883,99.51,-64.66
205,-95.631,312,8
-298,-2.633,-20.015,137
-266,-38.716,-53,-444
-4.128,144,-431,-50.147
372,154,63.587,44.575
-221,-110,-93.318,181
-480,97.403,65.424,118
-424,18,36.082,-41.476
-138,-21.15,-57.167,-95.38
-51,-392,-377,370
-485,-73,425,13.067
34.829,500,242,432
-9.37,-188,-274,-242
345,-225,-396,-92.022
319,-57,-141,-362
443,-166,-45.361,221
-227,21.964,-70.876,-7
75.471,-46.793,282,-3.027
33,-9.05,45,-14.831
47.952,321,-368,-0.436
351,83,-21.349,170
-27.301,77,-234,-265
-229,-10.469,372,261
425,-352,-203,354
-43.653,-255,-326,-62.07
43.074,355,-55.74,-105
-420,125,-101,-80
57,82.112,-149,326
-10.312,-67.102,19.474,-74.551
444,75,124,223
-424,247,94,79.918
-184,-62.465,-394,-337
51.986,-355,44,77.942
-75.074,-282,13.018,-181
-34.942,109,57,25
-15.403,-317,-437,234
98.299,82,286,-160
-54.105,74.96,294,7.654
228,-196,21.029,-82.43
13.043,81,-38.998,-13
19.856,-410,272,50.179
-327,52.193,-326,-108
347,-143,18,41.87
-297,-139,402,6.146
-33,-91.46,-81.353,-57.311
304,-36.208,-129,11.106
12.604,490,-11,497
233,8,-73.469,412
21.882,24.407,-42.614,-56.779
-483,-280,-421,341
357,390,89,-66
116,-14.761,115,-406
-58.059,486,394,70.622
-63.346,91.12,112,268
86.301,35.908,-34.851,13.22
-51.184,9.394,6,-442
90.925,25.807,-258,-40.125
83,459,-7.875,7.159
14,-412,87.538,-410
28.406,296,38,-95.103
349,-7.554,-77.924,-98.343
330,-56.054,78.184,96.56
85,-186,87.245,-349
-62.784,-98,296,-73.336
-280,173,40.634,372
36,66.972,359,124
495,-1.493,-11,-26.282
-20.265,-43.325,-151,382
-403,-93,53,-10.204
-34.044,319,27.731,-428
-23,-306,448,4.098
-44.319,-379,-138,7.47
364,315,-150,-98.746
24.553,-38.642,293,-201
14,219,112,-2.503
-50,-499,82,-460
-294,-377,-383,-72.399
-391,434,-12.488,-99.993
78.393,-216,-325,269
-468,64.877,-71.894,-253
28.438,3.911,148,435
-260,129,-227,196
-244,367,-78.666,-339
70.972,-83.413,21.493,-0.193
-487,388,-192,-241
-70,42,76.661,182
172,-229,136,-245
-344,39.026,154,77.304
86.107,81.039,-181,-83.596
74.46,-71.234,-407,258
273,-70,430,174
-295,491,357,414
292,-6,128,-18.087
-49.772,68.646,-73.6,-42
-10.039,-86.087,52.096,-352
-18.847,-478,88.473,-343
23.894,359,51.052,54.6
35.879,-1.444,-36.961,-37.924
257,102,-104,447
-1,-76.421,86.299,13.676
-47.997,-29.467,-374,-90.05
325,187,271,-486
175,-309,-335,-13.59
79.693,384,119,-142
474,-490,93.43,-4.513
50,89.12,-74.836,42
-280,-154,54,-336
383,296,-90.802,70.24
478,294,-259,4.235
-284,-31.243,-85.419,99
289,-94.792,-52.013,143
-442,-462,43.686,-219
-385,201,-57.899,-33
-159,-31,11,-65.954
77.548,-76.155,86,325
85.161,23.64,361,27.001
-493,-473,89,-322
-150,-272,-22.216,66.138
-281,-318,-2.572,222
53,-411,-64.41,-177
-440,-239,74.183,381
-0.001,-451,-21,369
328,20.957,65.476,105
-3.137,-1.862,-292,441
0.169,50.96,-5.415,68.207
-229,-17,433,56.534
292,42.441,11,27.549
462,-1.459,-324,190
-332,221,-443,-67
136,-21.987,-234,38
-264,-314,193,46
-349,39.092,-136,-73.107
371,8,96.339,-71.201
452,-234,134,16
-33,159,92.669,-403
152,29.624,-336,-22.263
72.377,89.982,232,434
-22.934,226,56.56,-446
57.773,57.471,-95.011,195
-64,-90.69,-153,49
-180,-149,469,14.018
-87,392,490,75.327
-266,48.254,-406,474
-339,61,-193,-87
58.56,367,-62,-478
5.395,-483,-339,-388
-35.015,-434,-355,-84.833
102,-5.412,-66.83,16.458
-459,-11.362,89,-218
-482,-6.119,-120,-83.722
-86.594,-340,63.186,47.75
-172,-259,-362,278
408,158,-75.209,207
94.789,41.794,-179,-362
80.737,-201,-439,208
-136,-298,-473,398
-242,-51.257,87.637,482
56,-11.504,34.179,26.378
37.11,-70.028,-442,-134
12.636,340,-12.53,-413
-148,-400,-3,-35
-61,96,-41,-64.429
-18.861,6.804,67.612,3.366
-29.48,-364,92.491,38.64
-39.75,318,-27.452,-350
431,-241,4.231,-78.201
64.401,301,-472,115
-7.859,64,137,-137
60,-295,419,78.549
-70,79.599,-94,-418
358,-180,-195,-39
-67,0.038,26.941,400
331,500,35.186,-60.782
125,-456,68,-29.742
323,-28.724,-348,-496
-83.398,62.276,-85.369,40.836
-293,-404,78.571,-14
-446,25,337,-457
490,379,11,-60.495
-175,183,468,-359
434,161,20.537,95.204
-2.294,117,-376,190
362,-66.206,-79.6,455
-443,98.954,40.251,-126
-65.786,379,-323,99
352,-25.959,345,-33.333
-72,259,207,-344
-219,-51.581,297,-83.915
399,-195,-165,233
29.304,63.099,-383,-49.228
348,-90.083,-29.36,-100
32.446,-77.668,94.788,87.483
-98.063,-364,-11.099,-241
-5.828,-56.555,247,-420
-323,-96.468,-279,-248
59.763,-390,213,99.227
-123,-9.95,34.011,-72.16
464,139,-80,84.631
-402,497,-20.814,55
53.828,-79.016,-35.944,284
246,82.366,-88.22,-37.012
81,-368,-232,50.394
-456,278,26.522,-99.635
-67,-39.301,-245,68.322
197,67.101,-399,54
-48.096,363,81.902,165
6.23,20.318,21.239,190
-26.616,275,-330,19.756
81,241,-12.312,28
-268,-5.241,-99.646,-62.419
-49,0.197,-475,328
-31.906,-65,-383,75.78
-117,243,279,-392
-1.77,58.385,60,87.872
42,98,25,30.532
94.312,272,-0.326,-50.796
-384,230,-361,-101
-299,-223,7.386,80
-159,182,84,178
74.731,-59.45,-86.587,-9.926
-23.233,49.392,-62,-23.509
-129,50.59,-47.644,-80.497
-402,-193,-101,65.986
-93.63,92.233,53.942,332
220,314,-23,78.408
-458,259,166,-388
88.435,87.188,-94.546,18.793
-192,343,-343,-88.521
50,141,173,-428
-485,110,363,153
47.604,36.75,-26.934,48.672
1.966,47,-89.15,-241
366,-483,429,472
-203,352,145,-0.078
426,-71.604,-263,-80.99
202,-498,-97.008,329
-358,-179,24,-396
98,102,388,-474
2.593,15.598,-34,-29.085
88.04,4,-421,-477
-425,-310,-493,278
97,75.921,-33.216,153
-112,22.518,-49.605,107
-187,199,47.75,16
-12.929,-469,412,33.652
-47.564,-249,-69,-8.373
147,-37.406,28,34.436
-27.713,271,-19.87,169
-491,164,-200,-23
7.21,211,346,-289
-6,-94,-90,293
42,-61.91,-469,-498
441,7,-72,-203
-76.591,-62.754,0.265,137
-40.375,-60.665,4.953,-274
-420,17,483,-315
61.636,-220,75.838,49.021
-92.011,180,-88.633,-265
-478,-137,-88.399,-377
84,277,87.953,-344
450,-99.337,-428,-126
-94.123,422,-238,96.827
451,44.819,363,-5.545
-21.721,78.734,26,-431
277,-131,269,73.061
-8.577,-38.953,287,-388
-5,-20.991,175,127
378,-347,78.292,197
43.854,500,-274,-422
-89.02,61.113,-45.842,-78.437
27.612,237,-13.634,195
-56.359,-476,87.036,-457
-225,-5.889,-466,356
-390,408,-289,-125
-345,484,-201,152
-387,-71.186,-110,-124
-30.271,-254,90.354,351
146,-487,15,164
-58.941,-439,117,-98.09
54.684,-362,-196,365
56.691,256,-26.37,-307
-131,-375,172,-63.439
14.074,-40.825,192,264
456,-123,401,12.684
-69.428,-438,-48.567,68
-98.875,-288,-430,-205
-80.629,-122,-170,76.302
99.166,37.647,443,315
40.49,-409,77.166,-128
18.534,490,-214,33
-311,-41.075,92.581,78
-447,-75.149,-493,300
440,-31,492,64.755
-68.14,82.104,-479,395
222,50.738,471,-39.948
71.706,30,164,28.187
-175,21.055,431,72
-262,-4,-6.66,-351
-381,-75.858,-3.745,-202
46.25,-486,85.645,168
173,169,127,2.111
-274,2.636,388,-25.267
51,-87,-49.386,-45.772
-382,47.984,148,-132
-411,-96,-242,122
86,-93.238,13.756,-34.979
74.726,177,-23.729,-247
450,6.191,93.182,-134
-256,92,-59,58.699
-468,81.27,432,410
-120,387,-457,-279
422,23.168,-285,-1.341
461,-9.87,-150,202
-465,0,27.102,231
-6.114,-10.255,24.547,85.707
-183,-105,-333,43.436
11.783,-389,-63.285,-79.953
-81.231,-87.279,12.457,-394
-291,305,61.787,-70.081
-69.275,9,-96.512,-345
-87.761,-448,94.896,-144
-345,175,224,13.755
-250,-187,-227,-1
284,36,-52.038,178
-349,-29,0.353,188
47.382,337,-99.169,-388
86.076,109,-5.889,-11
-128,328,247,406
497,14.064,-60,78
281,-43.95,-1.025,377
-91,-153,-431,-256
-53.851,-85,-431,-202
439,-175,-76.777,189
-372,-26,81.618,48.189
-491,-255,39,157
121,-38.598,266,76.269
-498,31.854,96.384,147
-369,57.947,401,23.74
11.821,246,24.425,-76.22
293,-219,27,194
-354,192,93.353,-337
-3.586,-98,109,-382
-208,-228,-60.02,-37
182,-149,4.741,41.526
252,4.187,284,62.804
15,107,55.965,500
106,16.759,31,-158
-292,-399,283,-24
-15.183,353,80.017,194
53.579,-296,280,-22.089
-15.686,-46,-153,-210
285,-191,240,-100
-69.357,-33.357,56.064,-31.442
-46.769,-207,119,-45.838
-77.814,-122,-169,-236
237,81.117,-56,-347
-125,-394,443,233
78.006,36.347,-393,255
-54.69,-54,-41.875,-84.723
-104,89,9,-372
220,-87,-217,-34.576
-95,434,-66.599,-215
-342,301,-379,-55.182
44.181,-94.857,153,15.846
277,106,95,-42.057
-444,12,26,-348
369,-269,-134,-7.682
-22.238,-88,202,-59.75
-44,-26.98,56,-98.818
16,-44.957,24.861,29.15
-35.308,-91.458,425,-223
-104,231,418,-117
282,-444,-338,-45
-348,406,67.712,-48.181
-11.941,-53.194,-332,29.959
-44,82.702,-324,95.757
35,-205,-257,-61.439
70,18.24,9.273,-76.705
-14.045,-6.238,420,10
-85.306,96,76,25
-91.026,-16,-316,-207
11.649,-63.208,-178,102
13.538,487,39.72,-87.773
-12.324,-48.877,63.329,-53
435,11.338,-24.52,9
-99.218,259,-148,38.785
-494,-45.271,-413,-32.965
-66.574,240,291,-339
-102,-78,-27,102
432,-16,29,-98
-169,-42.835,79.828,290
-178,-403,-308,-131
-113,14,-246,-51
-5.074,24.43,-269,29.712
34.771,447,31,-421
-64.61,26,133,-11.335
-296,-39.976,20.51,-440
-58.019,175,77.337,-92.593
-2,97.011,67,39
-386,-103,-27.476,361
79.712,51.91,-35,-495
54,-174,-346,-198
58,-338,-3,-481
-21.164,-179,81.146,266
-114,246,-61.05,74.538
-60.514,-35.251,-237,116
-36.337,-359,34.392,56.366
-133,103,-18.071,-3.426
361,51.613,449,2.446
25.111,-87,-44.39,-411
89.638,29.882,-57,65.502
-352,-381,412,-96.577
291,-79.369,112,111
-12.531,0.183,145,-84.079
22.779,422,-10.589,-486
92,-67.185,-4.884,184
-80,-84.216,131,-86
335,200,43.341,24.671
-413,-40.122,39,-95.65
-252,-154,-18.554,-278
207,416,15.157,-93.907
-40,-74.685,-97.919,225
-50,-86.922,402,-187
-119,70,-142,-169
310,-57.503,-13.42,6
71.116,383,-37.945,-51.141
104,53.705,-384,-57.388
-407,11,-78.343,-113
11.908,161,195,94.225
-266,-156,191,93.277
402,77.515,-174,-184
69.999,-177,170,-107
-19,-95.868,33,-139
226,-53.23,-57.345,21.341
-15.945,-132,-204,104
15,72.001,321,-155
149,-467,-187,31.216
66.962,-206,-71,-145
-437,-43,99.736,65
-136,-181,-48.591,-174
-68.002,32.968,37.782,63
-26.892,88.844,476,430
-322,-80.929,-276,197
-8.377,250,-34,408
178,-125,-4.686,188
-2.438,329,439,0.712
-38.508,436,-465,-25.964
-13.917,-200,479,-31.283
14.356,-12.631,138,53.017
490,147,-46.262,117
-241,-21.975,-493,-72.345
401,80.122,79.047,226
32.859,-179,33.326,-62
48.445,239,464,16.91
-45.449,-381,-71,178
250,-130,59.222,-375
-280,165,28.733,-65.381
133,-44.934,-45.935,462
-35.072,272,468,129
27.84,50,244,66
-274,-492,130,50
226,-2.927,375,-63
49.421,-86.65,-197,-108
-30.866,-181,347,-368
-64.779,-19.098,-74.057,-83.105
-475,-14.332,39.168,-206
-175,-15.127,-75,-159
417,-145,58.654,-53.55
-474,31,73.999,-82.563
-101,45.713,486,470
-124,-47.964,59.396,-91.303
419,-55.505,-70.824,289
-31.228,-432,-248,-102
-320,-30.1,-280,34.554
15,85.666,-98.75,-435
-94.911,-60.037,-95.074,-340
-209,27.41,90,302
33.064,-85.372,-417,-49.396
-474,164,51.506,3.081
-71.942,-50,-14,-369
15.775,362,451,23.737
93.01,319,2,-73.428
-84,121,-408,-25.591
22.11,-446,-19.635,287
23,-95.408,80.036,-283
71.919,-82.481,364,-64.761
88.722,159,416,-52.668
307,25.393,460,-70
-70.776,-33.344,-74,126
42.385,-214,318,80.546
-371,31.393,-80,-55.966
17.726,-236,-444,-72
-39,-53.642,-21.696,86.598
58.079,-53.179,62.439,85.849
-354,434,-132,93.706
265,-341,122,202
-57.575,29.994,217,-431
-71,108,-74.985,94.751
463,-91.67,-9.788,56.113
54.964,58.672,-227,-266
320,-14.679,-362,-77.846
60.317,150,74.315,-399
64.063,-61.171,-102,47.383
-60.122,70,-75.036,-43.823
-197,-391,-423,-60.259
96.964,-391,39,94.938
225,-47,-9.936,131
-292,-189,-461,-34.694
333,-100,-162,-23.719
-40.815,-290,-142,464
389,-48.374,253,-76.383
-7,94.442,-116,388
-131,29,-424,-364
-157,-116,-8.839,-263
6.491,79.424,-57.608,378
357,88.579,-338,478
31.651,209,-425,-322
-83.823,-69,58.855,-73.28
307,-178,-485,15.988
-164,-472,-195,-7.191
170,97,-91.86,-365
-66,-446,39.96,-45
-38.723,434,65.996,256
43.922,-214,18,-17.424
-217,360,0.383,48.947
44.625,103,307,457
75.138,-52.457,84.935,283
-464,441,5.482,59.737
-326,205,-8.931,86
-58,60.833,1.671,53.304
-1.321,79,87.792,-68.297
-78.119,237,-14.811,-393
95,-60.021,-417,-83.949
-53,-496,-180,21.602
-329,41,27.173,-479
307,478,240,-189
-225,-267,88.02,95.749
188,76.34,-34.324,-61
-468,-77.786,-81,118
126,-308,314,-210
403,-494,-55,-365
-381,-14.221,-229,68.346
-176,-125,35.309,-13.861
-267,-202,-88.857,-49.359
50.08,4,-97.9,73.115
44,-30.998,-7.253,-429
-70.223,-3.844,408,-6.727
253,-27.298,-243,-92.163
64.585,66.471,-80.902,-55.244
-75,10,48.882,-59
365,208,-83.728,-35
77.039,375,-55,48
392,197,20,-13.301
147,93,-435,-14
70.156,-60.954,-392,-81.58
-43.493,278,-229,-132
63.591,-139,335,240
-455,485,425,-51.167
-289,-319,51,435
-206,-118,57.336,-304
92.267,0.188,173,-37.983
-469,24.845,136,-81.372
475,42,-79.937,-20.637
21.982,168,291,446
-366,-14,-240,374
6.553,18.115,-36.18,-106
402,-170,-45.413,-62
-254,6.383,-404,40.124
45.699,-452,470,353
51,-215,183,-317
186,-240,340,131
-312,8.789,-275,361
-68,295,-388,66.728
-6.199,92.506,-54.306,451
-463,20.729,-432,9.897
22,83.032,309,-96
-15.175,52.743,252,-117
-43.187,-366,-164,15.56
-73.963,59.967,-32.337,59.062
14.54,-6,-339,78.431
-51,-111,-202,43.559
2.663,235,6,-25
-270,-91.055,-107,-20.89
418,345,-422,-8.122
-144,-134,206,-79
150,38,281,-72.507
7.871,68.788,-70.696,63.521
223,-202,72.313,-268
-34,274,41.04,-158
-470,70.409,-44,264
370,53.651,43.198,492
300,-3.664,-21,-270
-21.58,355,306,-76.095
-30.56,170,34,478
-351,88,-180,-441
171,-457,83.643,-29.398
384,-119,64.383,-2.595
-377,-116,209,-439
-37.828,230,327,429
42,170,-1,26.158
-425,487,488,295
-98.461,327,24.529,-54.575
-4.416,54,-480,-32.809
-84.023,12,-209,77.854
-166,-221,-90,-45.717
-104,17,-6.533,-94.617
-424,-285,0.01,73.818
-328,-293,3.92,202
-1.156,-77,-71,-239
-35.995,-132,159,-24.295
-247,103,495,-46
-49,77.267,-94.538,1.858
78,47.809,-461,-42
63.227,75.556,-318,410
153,-89.469,21,448
484,57.512,89.922,-168
45.075,-76.31,71.495,398
401,-277,211,-352
-130,111,-88.357,27.364
-121,29.66,-335,448
4.107,-166,-90.937,-56.158
280,352,-3,60.916
-175,-93.028,-160,315
86.335,-15.146,-61,-200
85,78.703,-283,44.006
97.128,-333,4.999,-126
-334,-10,-69.606,198
32,1.591,60.188,64.151
-79.62,-50.083,-419,6.688
412,200,-78.71,395
366,251,-56.44,-87.272
11,-171,-23.809,80
45.582,-457,15.484,398
273,-14,-50,-315
145,60,-499,80.149
433,-31.244,42.248,-480
375,52.428,66.858,95.094
-85,-457,-189,296
72.186,-60.272,62.689,77.57
-253,166,-42.645,-14.018
356,330,-46.388,69.36
151,-488,53.514,-93.156
294,107,-240,-76
-258,-103,39.064,23.142
98,286,6.728,-13.078
3.87,-51,-69.808,-453
490,-84.163,165,392
478,-138,-179,-85
40.441,-84.055,38.4,-219
44.014,68.82,82,-465
399,-98.08,-50.459,-247
-54,-37.065,185,492
42.302,-444,37.405,167
-496,167,-267,64.684
-36.113,-340,291,447
-497,-11.208,-219,86.482
-1.359,41,431,370
488,-234,50.85,90.21
-64.825,-383,379,-47
164,3,96.17,-463
24.624,-417,238,-8.706
-442,-189,66,-216
-394,-291,-11.448,403
-105,-307,19.693,-30.483
91.959,224,0.148,238
103,302,26,42.294
-30.979,-91,-140,31.745
133,-29.277,-407,75.017
-456,-7.356,124,-138
413,383,98.992,-239
398,-74,1.109,134
-41.76,-6.659,-23.535,-10.144
-44.303,-360,30.124,-131
198,68.209,345,497
431,35.574,250,427
64.283,370,-20.789,-381
405,341,-2.494,-234
-313,49.334,418,284
-18.675,77.42,-208,-90.675
465,372,-10,-492
-321,-52.978,-454,-76
-50.994,35,18.497,-106
360,64.44,-56,80
236,87.356,-41.096,-100
484,166,-58.587,51.734
-222,-216,13.062,-270
-56.655,-464,10.213,18.618
-186,-65.026,-47,-94.559
14.772,-77.232,425,106
-101,267,-30,74.493
-356,81.556,-20.927,283
-137,93,27.592,-79.964
-89.076,193,17,-23.952
-84.632,-315,-463,37.569
-251,-151,421,8.426
-17.637,-92.118,478,-77.288
89.826,-158,-91.798,-109
-285,-278,35.287,95.746
-72.597,-111,13.997,-74.541
259,-332,-250,6.963
-103,-5.207,63.921,88.036
75.524,-10.143,-85.453,200
397,-55.214,-453,77.478
48.952,78,-172,-234
-58.387,43,134,193
-154,-363,-69.21,-60.134
-41.465,-30.313,25.301,-80.455
-193,0.991,365,-310
-265,-43.778,-94.163,20
-29,-89.825,-340,102
-70.705,-165,-94.962,-377
-140,270,-401,15.118
-96.728,385,-415,156
-61.105,149,1.836,79.094
84.708,-26.279,-53.425,49.323
14.161,-344,97,177
-471,-31.936,179,-65.82
264,-53.131,-379,7.588
81.648,234,304,-371
-275,78.739,-487,49.819
-238,96,16.682,-93.933
7.977,-499,-411,-99.422
51,-274,-313,-35.032
448,77.855,-92,-164
-134,-360,324,37.495
467,-73.479,24.921,30.044
1.727,-488,-24.501,8.067
-97.155,49.449,201,45
-195,94.589,221,-449
200,-36.295,154,-421
36,-41.774,-328,-220
93.594,273,-156,18
-98,-494,-18.838,-94
-326,-68.985,478,-432
-34.503,-0.034,-286,-265
-26.928,-257,147,53.611
-51.424,-413,-84.118,-416
-311,-33.967,-63,76.006
372,-173,443,-61.692
-101,-146,399,-490
287,-75,-78.463,-89.746
-410,-477,45,321
80,291,-45.935,86.311
-326,-40.654,431,104
460,93.879,-192,-73
230,-31.883,-50.63,10.627
57.292,-480,50.715,-244
343,334,-165,-454
-50.086,-73.01,459,-170
-68.157,-497,-304,428
55.861,-14.165,-15.177,82.285
-150,-255,26,-307
-192,299,30.976,-48.68
-332,93.237,-440,32.428
-360,-239,-429,-101
335,60.731,395,-111
-34.907,37.366,-206,99.461
-23.018,140,-263,-500
-268,299,58,-402
-445,37,70.757,-71.64
74.622,102,-71.529,-48.333
26.439,-178,-3,97
84.502,190,10.957,450
-66.495,382,-388,-34.545
439,53,-34.128,-213
261,99.059,286,406
-64.928,60,-0.708,-441
129,0.127,-7.016,29.719
388,-71,-8,-392
224,25.004,309,-219
-315,44.706,-19,-274
32.135,-68.124,215,5.523
42.372,-88.248,60.284,67.2
430,0.815,-405,-219
-315,-96.435,136,-285
235,21.703,-163,-273
-92,-5.882,-498,98.713
258,-31.964,27.245,78.979
-25.379,-39.424,293,160
77.561,36,75,-488
-474,50.943,85.139,355
62.918,7,141,-353
58.052,286,-164,37.341
64,-307,49.408,-214
-493,-70.326,38.989,56.83
78.427,-11.205,45.314,20.354
50.303,-138,165,-97.201
-35,-132,458,-30
-453,409,192,-348
-40.263,-102,69.864,-35.356
-43.515,-74.806,-76.46,76.588
2.226,-355,-20.16,77.13
-261,194,1.642,20.445
342,137,35.553,397
88.725,53.191,178,-384
-71.836,-56,473,68.344
-38.649,89.403,-82.578,4.931
14.519,50.235,3.753,14.316
137,-30,-146,331
-7.85,47.424,-439,63.74
-73.039,-91.194,-285,-37.853
-103,-69,-47,-13
-39.965,-363,97,463
-41.271,12,345,23.608
-417,362,-97.412,32.694
-437,83.057,-111,300
-78.902,-30.863,-216,-56.497
-103,371,-87.306,23.446
47.916,-222,-12.592,66.875
-48.204,-23.044,-33.832,160
35.374,311,-39.791,-246
-195,46.6,84.414,266
-100,344,83.18,75
46.151,408,34,-354
-39.291,436,404,211
20,65.565,332,33.896
97.337,-190,-244,342
-135,-110,227,349
182,-74.397,22.166,-75
48.235,230,29,-5.54
-494,-51.833,94,40
79.891,459,93.244,-417
-281,16.277,-107,-112
-59.21,52.806,41.64,-75
-21,-201,84.853,44.58
-244,-81,395,80.148
70.672,279,51.333,444
-16,-7.834,-49.964,440
-45.191,41.218,-81.473,-139
26,-6,-415,-232
-142,-148,-61.163,194
-485,47.222,242,-35
327,470,-87,-29
-219,-138,68.954,-193
-33.101,71.926,65.24,-6.821
348,-431,-289,-366
-13.704,34,-3,-163
415,83.427,-474,-19.793
13.207,403,-292,-56.809
20.647,-8,-317,-260
-94,-430,40.652,-337
-256,-337,-15.286,22
-47.862,-478,-134,280
324,-369,-28,87.317
-58.217,-143,230,-36.525
164,31.283,-55.672,-67.359
16.321,-93.646,-209,-85.869
116,150,-403,-493
484,-66.263,45.024,-465
-59.239,190,-462,288
-202,68.103,-23.12,-68.216
95.077,31.459,-443,15.046
70.497,28,-302,174
-112,54.643,172,375
64.996,-238,332,112
-93.698,244,-61.812,464
56,26.041,372,15
23.641,59.782,-80.53,-36.876
47.475,44.83,-182,-372
224,-99.453,329,-10.851
-18,24.936,-65.63,76.695
-17.187,148,327,84.281
461,48.322,-21.416,-92.658
-484,-50.422,58.716,-390
363,90.792,118,-1.114
440,-95.628,-61.885,-49.003
145,96,494,13.152
359,365,421,-386
-14.603,10.324,13.776,64.021
206,-295,158,-54
-94.689,8.698,496,-138
-55.608,25.363,-278,-129
83.878,-67.725,149,-2
90.996,-87,-201,-58.132
-91.887,38,41.378,70.73
-48.502,-88.887,32.48,325
37.773,-363,-346,0.25
69.153,-94.378,325,-78.633
225,146,-2.289,329
311,258,359,-43.384
-44,368,21.504,-218
165,62,-86.338,-312
-64.065,362,6,-34
30.44,180,54.633,236
57,-361,-373,-353
-275,14.918,-436,156
-24.587,-203,7,-47.63
93.602,348,-74.877,-263
-102,-81.924,79.477,-85.175
274,-27.305,75.612,181
37.738,43.371,-321,-250
9.975,-363,-44,19.328
41.543,65.741,247,85.41
-446,85,422,43.001
298,-95.926,-76.673,-193
-450,124,73.858,-332
-227,-54.736,-51.569,20.132
5.808,123,241,493
224,339,134,-269
-13.344,-47,331,-21.983
13.128,-266,-148,-159
-86,54,280,-292
-276,-354,46.858,-248
-95.425,461,422,98
146,48,-447,-71
88.788,-97.813,-121,1.322
140,462,111,-4.284
-46.853,63.11,248,167
54,93.831,-66.002,15.83
-53.928,150,-104,229
191,-68,-497,-440
-162,52.86,214,39.197
-18.757,-10.086,-434,-26
351,426,346,-87.685
